customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,ExtraCharges
6867-ACCZI,Female,No,Yes,Yes,24,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,52.5,No,-51.84999999999991
5939-XAIXZ,Female,No,No,No,19,MultipleLines,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.1,No,-32.0
9054-FOWNV,Male,No,Yes,Yes,22,MultipleLines,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.75,No,-67.34999999999991
2683-BPJSO,Male,No,Yes,No,29,MultipleLines,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.45,Yes,18.049999999999727
2157-MXBJS,Male,No,Yes,No,13,MultipleLines,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,75.3,Yes,10.550000000000068
8207-VVMYB,Female,No,Yes,No,70,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.0,No,186.95000000000005
9732-EQMWY,Female,No,Yes,No,49,OneLine,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.4,No,154.39999999999964
9360-AHGNL,Female,Yes,Yes,No,43,MultipleLines,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,109.55,Yes,119.60000000000036
1087-UDSIH,Female,No,No,No,3,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,Yes,0.9499999999999957
5269-NRGDP,Male,No,Yes,Yes,42,OneLine,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,73.15,No,15.949999999999818
6195-MELTI,Male,No,No,No,57,OneLine,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,54.65,No,19.65000000000009
5485-WUYWF,Male,Yes,No,No,2,OneLine,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.4,Yes,-38.250000000000014
2121-JAFOM,Female,No,Yes,No,72,MultipleLines,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.55,No,-7.200000000000728
8818-DOPVL,Female,Yes,No,No,46,MultipleLines,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,No,59.150000000000546
2632-UCGVD,Male,Yes,Yes,No,66,MultipleLines,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.05,Yes,268.59999999999945
5445-PZWGX,Male,No,No,No,62,MultipleLines,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,102.0,Yes,205.25
1227-UDMZR,Female,No,Yes,No,72,MultipleLines,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.15,No,75.09999999999945
5198-HQAEN,Male,No,Yes,Yes,35,OneLine,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.7,No,26.09999999999991
9170-CCKOU,Male,No,Yes,No,17,MultipleLines,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),90.2,Yes,-79.25
2167-FQSTQ,Female,No,Yes,No,72,MultipleLines,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,92.4,No,133.30000000000018
2819-GWENI,Female,No,Yes,Yes,28,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,No,-14.199999999999932
1043-YCUTE,Male,No,Yes,No,56,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,Yes,-81.24999999999977
3814-MLAXC,Female,No,No,No,31,MultipleLines,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.85,Yes,-71.19999999999982
3572-UUHRS,Male,No,No,No,45,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.85,No,19.04999999999984
2692-PFYTJ,Female,No,No,No,1,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.75,No,0.0
1226-UDFZR,Female,No,No,No,2,OneLine,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.6,Yes,15.5
5955-EPOAZ,Female,No,No,No,6,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.95,No,-16.19999999999999
6821-JPCDC,Female,No,Yes,No,48,OneLine,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.05,No,34.55000000000018
8815-LMFLX,Male,No,Yes,Yes,25,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.4,No,-88.14999999999998
9135-HSWOC,Male,No,Yes,Yes,64,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.7,No,13.25
8582-KRHPJ,Male,No,No,No,50,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,35.0,No,32.40000000000009
5811-IWXYM,Female,No,Yes,Yes,52,MultipleLines,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),101.25,No,36.100000000000364
7044-YAACC,Male,Yes,Yes,No,4,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,No,-0.44999999999998863
8189-XRIKE,Female,Yes,No,No,32,OneLine,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.95,No,-12.450000000000273
1506-YJTYT,Male,No,Yes,Yes,45,MultipleLines,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.85,No,47.750000000000455
4123-DVHPH,Male,No,Yes,No,9,MultipleLines,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.05,No,8.850000000000023
6425-YQLLO,Female,Yes,Yes,No,66,MultipleLines,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,Yes,-17.449999999999818
5442-UTCVD,Male,No,No,Yes,3,MultipleLines,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,91.85,Yes,-18.499999999999943
2228-BZDEE,Female,No,No,No,54,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,No,-5.9500000000000455
7734-DBOAI,Female,No,Yes,Yes,1,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,40.1,Yes,0.0
2789-CZANW,Female,No,Yes,Yes,64,MultipleLines,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),110.3,No,-61.899999999999636
2091-RFFBA,Female,Yes,No,No,31,MultipleLines,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.9,Yes,-73.75
2114-MGINA,Female,No,No,No,14,OneLine,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.8,Yes,-128.10000000000014
7596-LDUXP,Female,No,No,No,12,OneLine,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),85.15,No,-42.750000000000114
3740-RLMVT,Male,Yes,Yes,No,67,OneLine,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.95,No,35.749999999999545
4489-SNOJF,Female,No,Yes,Yes,35,MultipleLines,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,72.25,Yes,39.80000000000018
2192-OZITF,Female,No,No,No,45,MultipleLines,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,73.55,No,39.34999999999991
5651-CPDND,Male,No,No,No,10,OneLine,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,No,32.10000000000002
2186-QZEYA,Female,Yes,No,No,29,MultipleLines,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.55,No,21.000000000000227
1131-ALZWV,Female,No,No,No,24,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.6,No,14.849999999999909
7729-XBTWX,Male,No,Yes,Yes,66,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.75,No,41.0
9134-WYRVP,Male,No,No,No,51,OneLine,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,86.35,No,-136.69999999999982
3284-SVCRO,Female,No,Yes,No,45,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.5,No,-26.450000000000045
9732-OUYRN,Female,No,Yes,No,49,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.0,No,-12.299999999999955
0559-CKHUS,Female,No,Yes,No,29,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.55,No,-45.15000000000009
2931-SVLTV,Male,No,Yes,Yes,40,MultipleLines,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.1,No,65.10000000000036
6899-PPEEA,Female,Yes,No,No,37,MultipleLines,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.55,Yes,7.950000000000273
7504-UWHNB,Male,No,No,No,25,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.75,No,-14.400000000000091
2582-FFFZR,Female,No,No,No,22,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.6,No,-39.90000000000009
8908-NMQTX,Male,No,No,No,72,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.6,No,-156.69999999999982
2187-LZGPL,Female,No,No,No,7,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.1,Yes,12.600000000000023
1431-AIDJQ,Male,No,Yes,Yes,33,OneLine,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),82.1,No,-106.19999999999982
6288-LBEAR,Female,No,No,No,23,OneLine,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,79.1,No,-35.549999999999955
4597-NUCQV,Male,Yes,No,No,24,MultipleLines,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,Yes,10.150000000000091
9019-QVLZD,Female,No,No,No,1,OneLine,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.55,Yes,0.0
8413-YNHNV,Male,No,No,No,69,MultipleLines,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,90.65,No,67.25
5808-TOTXO,Female,No,No,Yes,3,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,No,-4.250000000000007
4369-NYSCF,Male,No,No,No,56,OneLine,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.75,No,42.649999999999636
6333-YDVLT,Male,No,No,No,65,MultipleLines,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.0,No,-11.350000000000364
5324-KTGCG,Male,No,Yes,No,71,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.85,No,59.399999999999864
5599-HVLTW,Female,Yes,No,No,14,MultipleLines,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,No,-66.79999999999995
7394-LWLYN,Female,No,No,No,2,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,No,-16.500000000000014
3707-LRWZD,Female,No,No,No,32,MultipleLines,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,84.05,Yes,92.25
6873-UDNLD,Male,No,No,No,40,OneLine,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,67.45,No,33.0
2700-LUEVA,Male,No,No,No,1,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.75,No,0.0
1455-ESIQH,Male,No,No,No,1,OneLine,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.1,Yes,0.0
0958-YHXGP,Female,No,No,No,7,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,No,7.999999999999943
1101-SSWAG,Female,No,Yes,No,15,MultipleLines,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.1,No,-55.35000000000002
2979-SXESE,Female,No,Yes,Yes,17,MultipleLines,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.4,Yes,2.3999999999998636
4013-TLDHQ,Male,No,No,No,19,OneLine,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.25,Yes,4.2000000000000455
5743-KHMNA,Male,No,No,No,71,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.55,No,84.04999999999995
4194-FJARJ,Female,No,Yes,Yes,54,MultipleLines,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),60.0,No,33.94999999999982
5325-UWTWJ,Male,No,Yes,No,31,MultipleLines,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),90.55,No,122.70000000000027
3969-GYXEL,Female,No,No,No,11,OneLine,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,76.4,No,-1.7000000000000455
9208-OLGAQ,Female,Yes,No,No,18,OneLine,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,84.95,No,-85.45000000000005
3244-CQPHU,Female,Yes,No,No,72,MultipleLines,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.1,No,-180.5
2674-MLXMN,Female,Yes,No,No,71,MultipleLines,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.65,No,-124.00000000000091
9708-HPXWZ,Male,Yes,No,No,5,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),45.4,No,-12.25
6992-TKNYO,Male,No,Yes,No,38,MultipleLines,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),69.0,No,47.44999999999982
4468-YDOVK,Male,No,No,Yes,5,OneLine,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),48.65,No,-8.050000000000011
3754-DXMRT,Male,Yes,No,No,2,OneLine,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.15,Yes,4.3500000000000085
5792-JALQC,Female,Yes,No,No,52,MultipleLines,DSL,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),59.85,No,-8.950000000000273
7130-VTEWQ,Female,Yes,No,No,8,MultipleLines,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.75,Yes,0.25
2200-DSAAL,Female,No,No,No,68,MultipleLines,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,80.65,No,-154.0000000000009
4302-ZYFEL,Male,No,Yes,Yes,69,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,No,-14.850000000000136
9351-LZYGF,Female,No,Yes,No,42,MultipleLines,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),66.4,No,-61.0
4366-CTOUZ,Female,No,No,No,50,OneLine,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,100.2,No,28.449999999999818
6121-VZNQB,Female,No,No,No,1,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.1,Yes,0.0
7903-CMPEY,Male,Yes,Yes,No,1,MultipleLines,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.3,Yes,0.0
1518-OMDIK,Male,No,Yes,No,33,OneLine,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.55,No,-7.5499999999999545
6671-NGWON,Female,No,No,No,7,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,No,8.149999999999977
0595-ITUDF,Male,No,Yes,Yes,64,MultipleLines,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,91.8,No,85.30000000000018
6996-KNSML,Female,No,No,No,1,OneLine,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.9,Yes,0.0
1955-IBMMB,Male,No,No,No,59,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.2,No,0.5
0096-BXERS,Female,No,Yes,No,6,MultipleLines,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.35,No,12.449999999999989
3806-YAZOV,Female,No,No,No,3,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.8,No,-0.4000000000000057
7998-ZLXWN,Female,No,Yes,No,15,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.45,No,24.05000000000001
6253-WRFHY,Male,No,Yes,Yes,13,OneLine,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,64.75,No,35.60000000000002
9133-AYJZG,Female,No,No,No,23,MultipleLines,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.7,No,-21.0
2675-OTVVJ,Male,Yes,Yes,No,31,MultipleLines,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.45,No,34.69999999999982
8680-CGLTP,Male,No,No,No,29,OneLine,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,58.75,No,-7.5499999999999545
8430-TWCBX,Female,No,Yes,No,49,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.7,No,17.75
5018-GWURO,Female,No,Yes,No,56,MultipleLines,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.6,No,109.20000000000073
6741-QRLUP,Female,No,No,No,63,MultipleLines,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),80.3,No,-63.54999999999927
4737-HOBAX,Male,No,Yes,No,63,MultipleLines,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),79.8,No,6.650000000000546
0537-QYZZN,Male,Yes,Yes,Yes,24,MultipleLines,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.85,No,-58.649999999999864
3340-QBBFM,Male,Yes,Yes,No,36,OneLine,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),54.1,No,45.24999999999977
1704-NRWYE,Female,Yes,No,No,9,OneLine,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.85,Yes,24.0
2592-SEIFQ,Male,No,No,No,3,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.75,Yes,-7.299999999999997
8200-KLNYW,Female,No,Yes,No,21,OneLine,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,80.9,No,16.049999999999955
3372-CDXFJ,Male,No,Yes,Yes,13,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.5,No,25.100000000000023
4781-ZXYGU,Male,No,Yes,Yes,1,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.15,No,0.0
7632-YUTXB,Female,No,Yes,Yes,25,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,No,18.850000000000023
2718-YSKCS,Male,No,Yes,Yes,71,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.6,No,-4.150000000000091
9896-UYMIE,Male,No,No,No,66,MultipleLines,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),114.3,No,-160.10000000000036
0853-NWIFK,Female,No,No,No,45,OneLine,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,100.3,No,-29.550000000000182
8212-CRQXP,Female,No,Yes,No,22,OneLine,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.0,No,-53.549999999999955
6980-CDGFC,Female,No,Yes,No,67,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.85,No,-69.54999999999995
